IND_ID,IND_CODE,IND_UUID,IND_PER_CODE,DIM_TIME,DIM_TIME_TYPE,DIM_GEO_CODE_M49,DIM_GEO_CODE_TYPE,DIM_PUBLISH_STATE_CODE,IND_NAME,GEO_NAME_SHORT,DIM_SEX,RATE_PER_CAPITA_N,RATE_PER_CAPITA_NL,RATE_PER_CAPITA_NU
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,894,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Zambia,MALE,6.13956000000000,3.36413000000000,9.19179000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,955,WHOREGION,PUBLISHED,Alcohol consumption (age 15+),South-East Asia,MALE,5.92869000000000,3.40769000000000,8.52523000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,324,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Guinea,MALE,0.64363000000000,0.00498000000000,1.74849000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,800,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Uganda,MALE,29.29211000000000,22.39066000000000,36.40132000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,764,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Thailand,MALE,15.30464000000000,10.66310000000000,20.04487000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,150,REGION,PUBLISHED,Alcohol consumption (age 15+),Europe,MALE,19.99757000000000,18.27258000000000,21.83845000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,184,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Cook Islands,MALE,10.43519000000000,5.25383000000000,15.65705000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,600,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Paraguay,MALE,10.01016000000000,6.37443000000000,13.72766000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,513,REGION,PUBLISHED,Alcohol consumption (age 15+),Europe and Northern America,MALE,16.43752000000000,14.84210000000000,18.20262000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,554,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),New Zealand,MALE,16.07084000000000,11.53733000000000,20.74173000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,048,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Bahrain,MALE,2.23426000000000,0.38378000000000,4.30330000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,064,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Bhutan,MALE,0.51364000000000,0.01033000000000,1.60435000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,084,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Belize,MALE,10.01491000000000,5.71464000000000,14.19836000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,484,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Mexico,MALE,8.59185000000000,4.79112000000000,12.59063000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,430,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Liberia,MALE,7.07519000000000,4.02678000000000,10.31337000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,434,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Libya,MALE,0.01492000000000,0.00000000000000,0.25769000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,308,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Grenada,MALE,12.22881000000000,7.68452000000000,16.99746000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,776,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Tonga,MALE,0.64225000000000,0.00000000000000,1.97095000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,262,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Djibouti,MALE,0.94951000000000,0.01063000000000,2.35756000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,716,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Zimbabwe,MALE,5.36074000000000,2.47488000000000,8.52897000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,178,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Congo,MALE,8.99202000000000,5.42664000000000,12.57714000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,155,REGION,PUBLISHED,Alcohol consumption (age 15+),Western Europe,MALE,18.41769000000000,15.65319000000000,21.23466000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,188,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Costa Rica,MALE,7.34189000000000,4.22004000000000,10.73408000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,620,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Portugal,MALE,16.89192000000000,12.07319000000000,22.06674000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,051,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Armenia,MALE,8.67360000000000,5.03617000000000,12.39559000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,380,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Italy,MALE,11.57386000000000,7.51566000000000,15.64135000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,840,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),United States of America,MALE,15.02611000000000,10.58773000000000,19.51103000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,296,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Kiribati,MALE,1.22234000000000,0.00000000000000,3.69105000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,328,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Guyana,MALE,9.37968000000000,6.03481000000000,12.86557000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,132,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Cabo Verde,MALE,8.97001000000000,5.47041000000000,12.87988000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,156,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),China,MALE,9.32792000000000,5.77653000000000,13.18907000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,528,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Netherlands (Kingdom of the),MALE,14.51377000000000,10.03552000000000,19.10647000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,484,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Mexico,MALE,9.38474000000000,5.29140000000000,13.59902000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,504,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Morocco,MALE,0.86255000000000,0.00000000000000,2.14388000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,031,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Azerbaijan,MALE,3.22634000000000,0.79489000000000,6.06202000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,498,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Republic of Moldova,MALE,20.89971000000000,14.42070000000000,27.49126000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,009,REGION,PUBLISHED,Alcohol consumption (age 15+),Oceania,MALE,13.51232000000000,10.35650000000000,16.66720000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,031,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Azerbaijan,MALE,2.56645000000000,0.41395000000000,5.25858000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,324,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Guinea,MALE,0.88460000000000,0.01696000000000,2.19407000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,646,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Rwanda,MALE,2.33540000000000,0.60232000000000,4.37840000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,151,REGION,PUBLISHED,Alcohol consumption (age 15+),Eastern Europe,MALE,19.48299000000000,16.31287000000000,22.71591000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,562,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Niger,MALE,0.31472000000000,0.00000000000000,1.09045000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,050,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Bangladesh,MALE,0.00426000000000,0.00000000000000,0.08711000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,470,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Malta,MALE,10.82393000000000,6.53806000000000,15.18224000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,516,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Namibia,MALE,8.57122000000000,4.91994000000000,12.56553000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,480,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Mauritius,MALE,13.13425000000000,8.55788000000000,17.65548000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,498,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Republic of Moldova,MALE,18.48990000000000,12.09991000000000,24.55973000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,034,REGION,PUBLISHED,Alcohol consumption (age 15+),Southern Asia,MALE,6.10197000000000,3.28264000000000,9.08329000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,958,WHOREGION,PUBLISHED,Alcohol consumption (age 15+),Western Pacific,MALE,6.82243000000000,4.64040000000000,9.32324000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,300,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Greece,MALE,14.52230000000000,10.20773000000000,18.91211000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,788,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Tunisia,MALE,2.87442000000000,0.58043000000000,5.56810000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,288,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Ghana,MALE,7.40616000000000,3.28152000000000,11.56191000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,214,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Dominican Republic,MALE,10.93703000000000,6.81308000000000,15.28742000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,360,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Indonesia,FEMALE,0.02088000000000,0.00000000000000,0.09871000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,834,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),United Republic of Tanzania,FEMALE,3.58635000000000,2.26300000000000,4.97778000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,231,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Ethiopia,FEMALE,0.36089000000000,0.06392000000000,0.75116000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,626,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Timor-Leste,FEMALE,0.14869000000000,0.00130000000000,0.38576000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,140,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Central African Republic,FEMALE,0.76613000000000,0.28006000000000,1.35907000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,132,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Cabo Verde,FEMALE,2.44361000000000,1.53390000000000,3.46353000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,583,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Micronesia (Federated States of),FEMALE,0.72032000000000,0.23342000000000,1.27614000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,034,REGION,PUBLISHED,Alcohol consumption (age 15+),Southern Asia,FEMALE,0.54668000000000,0.20574000000000,0.95214000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,566,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Nigeria,FEMALE,2.74227000000000,1.82105000000000,3.77651000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,515,CLASSIFICATION,PUBLISHED,Alcohol consumption (age 15+),Developing regions,FEMALE,1.31250000000000,1.07105000000000,1.57224000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,014,REGION,PUBLISHED,Alcohol consumption (age 15+),Eastern Africa,FEMALE,1.67771000000000,1.37971000000000,2.00125000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,953,WHOREGION,PUBLISHED,Alcohol consumption (age 15+),Africa,FEMALE,1.73475000000000,1.54245000000000,1.96137000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,178,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Congo,FEMALE,2.40987000000000,1.45414000000000,3.40761000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,222,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),El Salvador,FEMALE,1.16299000000000,0.57676000000000,1.83430000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,860,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Uzbekistan,MALE,6.13877000000000,3.35616000000000,8.99777000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,862,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Venezuela (Bolivarian Republic of),MALE,12.49026000000000,8.70661000000000,16.61265000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,554,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),New Zealand,MALE,15.11621000000000,10.85163000000000,19.75366000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,053,REGION,PUBLISHED,Alcohol consumption (age 15+),Australia and New Zealand,MALE,15.91835000000000,12.05577000000000,19.81811000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,558,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Nicaragua,MALE,6.41616000000000,3.40814000000000,9.57133000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,308,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Grenada,MALE,12.57453000000000,7.94816000000000,17.44419000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,724,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Spain,MALE,14.91805000000000,10.56409000000000,19.42363000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,788,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Tunisia,MALE,3.02382000000000,0.63949000000000,5.71998000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,376,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Israel,MALE,5.06021000000000,2.57494000000000,8.03287000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,784,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),United Arab Emirates,MALE,2.30110000000000,0.68286000000000,4.07806000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,704,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Viet Nam,MALE,15.25946000000000,9.28940000000000,21.23861000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,199,CLASSIFICATION,PUBLISHED,Alcohol consumption (age 15+),Least developed countries,MALE,4.75428000000000,4.19368000000000,5.43544000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,626,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Timor-Leste,MALE,0.50660000000000,0.00622000000000,1.34441000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,642,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Romania,MALE,30.46597000000000,22.88681000000000,38.41006000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,524,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Nepal,MALE,0.33475000000000,0.00000000000000,1.19094000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,432,CLASSIFICATION,PUBLISHED,Alcohol consumption (age 15+),Landlocked developing countries,MALE,6.58834000000000,5.73841000000000,7.55757000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,018,REGION,PUBLISHED,Alcohol consumption (age 15+),Southern Africa,MALE,14.41717000000000,10.26693000000000,19.01289000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,368,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Iraq,MALE,0.42686000000000,0.00000000000000,1.37165000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,408,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Democratic People's Republic of Korea,MALE,6.39431000000000,3.32776000000000,9.68307000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,724,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Spain,MALE,15.72154000000000,11.15445000000000,20.44535000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,764,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Thailand,MALE,13.01142000000000,8.67301000000000,17.65915000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,662,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Saint Lucia,MALE,15.14699000000000,9.83253000000000,20.67160000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,276,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Germany,MALE,20.69394000000000,15.68298000000000,25.97992000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,203,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Czechia,MALE,21.00366000000000,15.88052000000000,26.21587000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,212,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Dominica,MALE,10.05955000000000,5.78510000000000,14.19032000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,634,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Qatar,MALE,1.22221000000000,0.23174000000000,2.45868000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,643,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Russian Federation,MALE,23.52547000000000,16.94116000000000,29.93692000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,646,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Rwanda,MALE,2.12616000000000,0.46051000000000,4.08225000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,233,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Estonia,FEMALE,7.12681000000000,5.11882000000000,9.35430000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,250,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),France,FEMALE,5.32766000000000,3.81903000000000,6.85157000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,729,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Sudan,FEMALE,0.00000000000000,0.00000000000000,0.00000000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,156,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),China,FEMALE,1.35972000000000,0.65143000000000,2.11534000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,180,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Democratic Republic of the Congo,FEMALE,0.86479000000000,0.25989000000000,1.57265000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,199,CLASSIFICATION,PUBLISHED,Alcohol consumption (age 15+),Least developed countries,FEMALE,1.00966000000000,0.88837000000000,1.15640000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,202,REGION,PUBLISHED,Alcohol consumption (age 15+),Sub-Saharan Africa,FEMALE,1.79671000000000,1.59533000000000,2.03245000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,604,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Peru,FEMALE,2.89813000000000,1.68012000000000,4.18968000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,104,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Myanmar,FEMALE,0.58327000000000,0.17369000000000,1.03357000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,558,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Nicaragua,FEMALE,1.57630000000000,0.84230000000000,2.40008000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,005,REGION,PUBLISHED,Alcohol consumption (age 15+),South America,FEMALE,2.90425000000000,2.30333000000000,3.57894000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,543,REGION,PUBLISHED,Alcohol consumption (age 15+),Oceania (exc. Australia and New Zealand),FEMALE,0.66376000000000,0.34802000000000,1.03631000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,011,REGION,PUBLISHED,Alcohol consumption (age 15+),Western Africa,FEMALE,1.29756000000000,0.95165000000000,1.67765000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,024,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Angola,FEMALE,2.25737000000000,1.32261000000000,3.27894000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,020,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Andorra,MALE,16.46448000000000,11.82447000000000,21.31941000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,462,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Maldives,MALE,2.35524000000000,0.00000000000000,5.10662000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,753,REGION,PUBLISHED,Alcohol consumption (age 15+),Eastern and South-Eastern Asia,MALE,6.14474000000000,4.30127000000000,8.28528000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,204,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Benin,MALE,13.51573000000000,8.18983000000000,18.67388000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2010,YEAR,142,REGION,PUBLISHED,Alcohol consumption (age 15+),Asia,MALE,7.08021000000000,5.38205000000000,8.80915000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,659,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Saint Kitts and Nevis,MALE,9.88053000000000,4.35205000000000,15.70221000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,013,REGION,PUBLISHED,Alcohol consumption (age 15+),Central America,MALE,8.94805000000000,5.86289000000000,12.34789000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,052,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Barbados,MALE,15.66963000000000,10.38580000000000,20.91727000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2015,YEAR,020,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Andorra,MALE,16.54438000000000,11.78744000000000,21.40588000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,076,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Brazil,MALE,12.31531000000000,8.24216000000000,16.68228000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,404,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Kenya,MALE,4.78360000000000,2.23501000000000,7.61134000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,410,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Republic of Korea,MALE,16.93999000000000,12.36721000000000,21.60902000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2000,YEAR,388,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Jamaica,MALE,5.39695000000000,2.43640000000000,8.45458000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,056,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Belgium,MALE,17.80402000000000,13.02604000000000,22.94749000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2019,YEAR,032,COUNTRY,PUBLISHED,Alcohol consumption (age 15+),Argentina,MALE,12.56029000000000,8.71253000000000,16.64831000000000
EE6F72ASA_0000001688,SA_0000001688,EE6F72A,SA_0000001688,2005,YEAR,054,REGION,PUBLISHED,Alcohol consumption (age 15+),Melanesia,MALE,3.08283000000000,1.46562000000000,4.95685000000000
