measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,234,75+ years,410,Neoplasms,3,Rate,2017,9394.460801650632,10872.684638107594,8084.36356068034
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,234,75+ years,410,Neoplasms,3,Rate,2017,6351.716768554649,7439.4011590212585,5330.92653140634
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2018,106314.99610173581,128313.771116424,88573.68647290059
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2018,70958.14185856016,87557.39062693104,57792.01795577378
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2018,0.07239430983097685,0.0839675657448545,0.06276783626958073
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2018,0.08236296640994518,0.09582324693097286,0.07039389775810019
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2018,4596.749711707598,5547.912448993707,3829.667334696332
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2018,4641.337978185308,5727.086867601749,3780.1481373168417
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,234,75+ years,410,Neoplasms,1,Number,2018,11532.047794648113,13307.455402419862,9915.192902879138
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,234,75+ years,410,Neoplasms,1,Number,2018,5649.0998053526055,6611.035836034697,4737.680609920303
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,234,75+ years,410,Neoplasms,2,Percent,2018,0.0622710233154848,0.07151555239993074,0.05324331574685011
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,234,75+ years,410,Neoplasms,2,Percent,2018,0.04144622687102242,0.04685822624337315,0.03622450278724224
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,234,75+ years,410,Neoplasms,3,Rate,2018,9324.3928017898,10759.922571778472,8017.062969065201
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,234,75+ years,410,Neoplasms,3,Rate,2018,6261.52057191742,7327.740403841343,5251.294121955883
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2019,111374.86386320966,133854.89438771305,92785.95701104288
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2019,73994.39279144944,92176.71650617773,59486.207393622055
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2019,0.07248270988788842,0.08420690970945605,0.06277298417903227
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2019,0.08177199116736134,0.09525554610349107,0.06941463006288373
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2019,4547.896358797894,5465.848986723182,3788.834404829224
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2019,4560.915913318908,5681.650153349086,3666.650670264185
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,234,75+ years,410,Neoplasms,1,Number,2019,12177.796205177368,14074.072641365681,10504.726446017343
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,234,75+ years,410,Neoplasms,1,Number,2019,5701.0640020189685,6724.88116665189,4735.69564526771
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,234,75+ years,410,Neoplasms,2,Percent,2019,0.06260894907849596,0.07196308365576419,0.05364123570138381
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,234,75+ years,410,Neoplasms,2,Percent,2019,0.04137232783421614,0.046831924720579995,0.03605593165922735
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,234,75+ years,410,Neoplasms,3,Rate,2019,9233.998577706807,10671.878931399817,7965.368070495678
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,234,75+ years,410,Neoplasms,3,Rate,2019,6163.078947037618,7269.866383686343,5119.477017025431
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2020,116625.89375565061,141450.58515149658,97219.25219810192
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2020,77451.8974959262,96226.59296326971,61328.36306173263
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2020,0.06528017408694903,0.07629538905742839,0.056323951030094715
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2020,0.07669412168345786,0.08994530137221013,0.06478188256628468
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2020,4492.97520623966,5449.33849189021,3745.3405554207675
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2020,4492.787306308809,5581.859571838915,3557.5021398919575
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,234,75+ years,410,Neoplasms,1,Number,2020,12772.867753579907,14861.716765710848,11019.903287505485
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,234,75+ years,410,Neoplasms,1,Number,2020,5720.69996269369,6804.322877773036,4682.225787680821
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,234,75+ years,410,Neoplasms,2,Percent,2020,0.05633305915150726,0.06507941869736623,0.04825405900145942
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,234,75+ years,410,Neoplasms,2,Percent,2020,0.038786816582295595,0.04409784757871578,0.03351939554707373
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,234,75+ years,410,Neoplasms,3,Rate,2020,9142.26570854759,10637.373390108443,7887.569642192178
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,234,75+ years,410,Neoplasms,3,Rate,2020,6088.158833298781,7241.386316898338,4982.980137861618
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,1,Number,2008,39766.31394932698,45752.970239573704,34164.13541444607
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,1,Number,2008,29985.300723139906,34624.221119825386,25776.61749961344
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2008,0.2136790219910047,0.23942577852694746,0.18919778520580438
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2008,0.18455042466866126,0.21486862240960766,0.15529764615348973
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2008,11833.504779001778,13614.990634370444,10166.43031618357
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2008,8116.394312142635,9372.053125431916,6977.191711093527
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,1,Number,2008,19953.865625358652,23373.01002755816,16555.993968736144
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,1,Number,2008,9981.434563324512,11762.680947752378,8321.560887642006
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,2,Percent,2008,0.18278108338373916,0.20854590162589826,0.15595752211887517
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,2,Percent,2008,0.11271557954090282,0.13330678663973555,0.09408653793095229
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,3,Rate,2008,25923.84412182856,30365.959157423276,21509.36640477325
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2008,13712.247969123446,16159.28020305962,11431.954560998563
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2021,122424.08644283272,149414.51440125154,100960.79222875573
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2021,81198.41343663214,100935.31639496156,63437.61253727572
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2021,0.06651635052851788,0.07799280628475208,0.05732962679516233
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2021,0.07729009064937468,0.09112703816092238,0.06523379177586344
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2021,4433.9373061653505,5411.472600987295,3656.582917056325
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2021,4424.30150189429,5499.716718836008,3456.559217678458
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,234,75+ years,410,Neoplasms,1,Number,2021,13278.100383142691,15575.204815357934,11436.838056109853
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,234,75+ years,410,Neoplasms,1,Number,2021,5771.150873483985,6973.637488323016,4653.199769662108
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,234,75+ years,410,Neoplasms,2,Percent,2021,0.0577417409031761,0.06697733621024729,0.04947675227366731
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,234,75+ years,410,Neoplasms,2,Percent,2021,0.03935553914110653,0.044782789542398116,0.03390524728684254
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,1,Male,234,75+ years,410,Neoplasms,3,Rate,2021,9061.445404311395,10629.070727203663,7804.902859068592
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,234,75+ years,410,Neoplasms,3,Rate,2021,6000.769971675634,7251.10040452252,4838.338498182363
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,1,Number,2011,42361.6872700636,48198.04458438214,36817.98605250752
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,1,Number,2011,31562.71877387147,35757.89348391835,27745.411650032853
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2011,0.21632996575469507,0.24146426017691952,0.1910961476885038
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2011,0.18445863944400864,0.2167974445508635,0.1562242509964736
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2011,11999.924675696511,13653.207457040446,10429.543481691244
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2011,7852.319367790478,8896.014363236707,6902.632020636593
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,1,Number,2011,23406.436936722246,26852.701677124038,19909.71072649994
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,1,Number,2011,11640.990335339136,13779.182833639887,9689.769835601634
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,2,Percent,2011,0.18175522253292248,0.20631227575895142,0.15582802032655696
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,2,Percent,2011,0.1130830117747658,0.1333330990622391,0.09469414107597188
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,3,Rate,2011,26445.55990186811,30339.29224893053,22494.814100494743
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2011,13488.345663166861,15965.856483179994,11227.478176178283
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,1,Number,2009,40414.374551206514,46563.460746037206,35161.50879884789
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,1,Number,2009,30119.683717126063,34708.7896466106,26019.233026669273
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2009,0.21481320584327426,0.24072624600540227,0.1907453759650331
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2009,0.18411661587917505,0.2156019203610079,0.15611496924304968
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2009,11899.667273300276,13710.21316361507,10353.005834678177
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2009,7994.895576879975,9213.01669136591,6906.481920341234
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,1,Number,2009,21082.819864521538,24441.942116912716,17741.29789753989
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,1,Number,2009,10454.570248407563,12368.896476275857,8708.740557433692
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,2,Percent,2009,0.18254493430362823,0.2079323456766442,0.15703701428609587
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,2,Percent,2009,0.11282385099752072,0.13337057196712862,0.09410581039628112
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,3,Rate,2009,26054.759148959427,30206.059677084933,21925.209563082
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2009,13566.33081281032,16050.44850237831,11300.861973076268
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,1,Number,2013,43987.54856109397,49592.570163649194,38647.544455927586
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,1,Number,2013,32830.003668730045,37268.72836236471,28788.569296857488
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2013,0.2145982060307064,0.24055167660093918,0.19031083470828203
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2013,0.1830876984546966,0.21588490506221436,0.15526810132148788
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2013,11813.980032729318,13319.351790458311,10379.785495029453
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2013,7587.013104566394,8612.802280771843,6653.037712725435
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,1,Number,2013,25273.605614205517,28717.82918653403,21800.3140954029
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,1,Number,2013,12684.880233652706,14932.45525647598,10588.80183099769
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,2,Percent,2013,0.17957866819623952,0.2028636749436025,0.15441279463167373
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,2,Percent,2013,0.11205505089666305,0.13086030094787537,0.09361022541993518
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,3,Rate,2013,26417.77088006908,30017.918424603275,22787.239449609428
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2013,13155.886287100762,15486.916685286593,10981.977775058273
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,1,Number,2010,40787.8823474289,46625.51338909604,35458.05185649507
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,1,Number,2010,30364.71071493722,34947.963613084066,26331.84630387451
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2010,0.21451562639790672,0.24075202122702122,0.18992989405512084
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2010,0.18314606362045083,0.21601957663460758,0.15519286954784112
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2010,11815.367382599801,13506.402842932139,10271.43075943909
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2010,7830.92626660125,9012.927170331866,6790.868149706471
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,1,Number,2010,22038.110573946207,25430.82079661963,18598.987304692884
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,1,Number,2010,10920.737937274846,12984.384587590703,9113.071913307045
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,2,Percent,2010,0.1819001519696188,0.20673135236650092,0.15630744585448336
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,2,Percent,2010,0.11269840278919695,0.13255251315330943,0.09437237676834992
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,3,Rate,2010,26011.772360215175,30016.21755528954,21952.545445168544
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2010,13389.626679055606,15919.809016908504,11173.295387126309
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,1,Number,2012,43125.63830683371,48883.11711707811,37917.19702600777
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,1,Number,2012,32299.384839330207,36671.12278911851,28269.684504591172
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2012,0.21572380710257338,0.24110923461745448,0.19199802818566225
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2012,0.18431474776028284,0.2168347894751172,0.1569087891119285
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2012,11928.385537550988,13520.882012252267,10487.750729890802
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2012,7747.483516388477,8796.109298967222,6780.900497093325
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,1,Number,2012,24384.983067615874,28008.46559639553,20698.396576653562
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,1,Number,2012,12225.805961619246,14423.169277686206,10204.217742608758
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,2,Percent,2012,0.18082134669795027,0.20498982752869255,0.15571244866397377
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,2,Percent,2012,0.11307923874104016,0.13254086535128834,0.09455999223512757
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,3,Rate,2012,26466.229255794464,30398.97421793497,22464.99443965469
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2012,13397.660786064447,15805.64341108131,11182.301463952357
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,1,Number,2015,44360.67583865353,50033.090066058336,38644.4251260538
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,1,Number,2015,33636.50137112564,38371.90307949734,29294.37237612469
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2015,0.2099495752888913,0.23643107421490628,0.18352344565991324
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2015,0.17949047493611303,0.2120889677758901,0.15135495557802173
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2015,11157.480807900189,12584.191552951143,9719.744425096851
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2015,7221.7621429259125,8238.4536356512,6289.506363711112
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,1,Number,2015,26332.249554511567,30039.08315534545,22815.46896030216
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,1,Number,2015,13504.180755538313,16023.689552523736,11080.129878161793
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,2,Percent,2015,0.17634270966001156,0.19896262035730333,0.15318055089450378
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,2,Percent,2015,0.10966465784086382,0.1285917023448892,0.09068413922300143
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,3,Rate,2015,25653.652217359468,29264.958567261612,22227.501097917833
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2015,12632.08002470333,14988.878805955657,10364.574485397332
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,1,Number,2014,44591.497691348224,50286.65130519918,39153.15465243191
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,1,Number,2014,33425.204977956964,38110.34977640897,29172.83618857302
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2014,0.21254681696027033,0.23728929682844596,0.18740968416151277
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2014,0.18153716420338958,0.21388266543509182,0.15325400698232938
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2014,11563.77014935685,13040.676079085906,10153.462082768077
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2014,7430.159980998291,8471.630793506312,6484.89186898032
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,1,Number,2014,25970.8191056207,29640.93051329424,22577.496680986013
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,1,Number,2014,13149.932907614113,15481.034595594141,10820.576863423683
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,2,Percent,2014,0.1781975233706466,0.201314166195509,0.153377516184058
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,2,Percent,2014,0.11098915419978793,0.13038949427743407,0.092034289383736
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,3,Rate,2014,26186.389732113945,29886.964877270504,22764.901055271468
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2014,12935.033610498049,15228.039886298211,10643.744450765986
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,1,Number,2016,43448.3409314368,49260.9724395268,37925.29908139713
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,1,Number,2016,33445.492736661035,38434.57320820325,28852.76522221637
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2016,0.20710987646395787,0.23519203904490593,0.17980791843764093
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2016,0.17679600278683802,0.2105133501308361,0.14896746675590292
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2016,10678.752058839362,12107.383149316263,9321.296439987575
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2016,6974.623499666897,8015.031490439454,6016.869774762131
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,1,Number,2016,26345.119339997695,30054.67292529362,22827.80083115672
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,1,Number,2016,13705.350820784097,16348.264494565474,11150.24247674832
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,2,Percent,2016,0.17411257089219687,0.19744624723257387,0.15039862286169847
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,2,Percent,2016,0.10802477771011061,0.12670408202181532,0.088963867633753
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,3,Rate,2016,24883.814911773272,28387.607915347362,21561.594137966706
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2016,12238.306374998683,14598.318000046567,9956.701245401848
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,1,Number,2018,42256.658025750265,48732.57751364458,36356.352194176055
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,1,Number,2018,33490.20127831696,38903.30816255977,28866.087613194235
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2018,0.2020928080754843,0.23019517458871824,0.1733263693835104
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2018,0.17293546398974183,0.20811451308929746,0.14394906463610324
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2018,9923.516842718376,11444.31614660669,8537.894149576481
