,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
439,1,Deaths,148,Morocco,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2008,293.97109738169127,348.5876200879046,244.4387764320952
440,1,Deaths,142,Iran,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2000,14.788066975321646,17.258788141131237,13.08217892007718
441,1,Deaths,157,Yemen,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2006,168.92578882624036,208.451881924346,135.05108034139138
442,1,Deaths,150,Oman,3,Both,22,All ages,410,Neoplasms,3,Rate,2007,22.061997067122984,25.140556371209595,19.31006796250552
443,1,Deaths,160,Afghanistan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2007,227.81264071149417,271.74766872142175,180.6772045838672
444,1,Deaths,139,Algeria,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2007,19.19017133617632,23.726774980689733,16.266573828097624
445,1,Deaths,157,Yemen,3,Both,22,All ages,410,Neoplasms,3,Rate,2006,32.32507547225863,41.13062258493763,23.30380427051186
446,1,Deaths,146,Lebanon,3,Both,22,All ages,526,Digestive diseases,3,Rate,2004,22.35545030611929,26.451698784463336,17.623435584576473
447,1,Deaths,147,Libya,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2006,26.789634496994196,30.401559246640552,23.3390887416004
448,1,Deaths,151,Qatar,3,Both,22,All ages,526,Digestive diseases,3,Rate,2007,11.498797099218596,13.758007432374871,9.48258000310765
449,1,Deaths,150,Oman,3,Both,22,All ages,526,Digestive diseases,3,Rate,2005,9.053631421377084,10.488402473870556,7.663875339432642
450,1,Deaths,143,Iraq,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2000,27.817980467899663,33.152736877467675,23.48212076428327
451,1,Deaths,143,Iraq,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2000,29.54077446139449,37.10953102872303,23.298683278312858
452,1,Deaths,139,Algeria,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2005,19.47701742881105,25.699860046688887,15.95112717626322
453,1,Deaths,151,Qatar,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,84.76783880730864,97.9440722484338,71.76544579701576
454,1,Deaths,160,Afghanistan,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2007,30.305957554653546,45.09436734302557,22.71540107270526
455,1,Deaths,144,Jordan,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,36.83671734194237,43.70839795039893,30.64126618289277
456,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,155.52080580764786,167.77554733961657,143.9352007734759
457,1,Deaths,153,Syria,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2007,170.3639792839414,189.32761477714055,151.9472361813254
458,1,Deaths,157,Yemen,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2007,167.0049986875532,206.20995291796137,134.1414474271835
459,1,Deaths,153,Syria,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2007,19.22942121919389,22.366464019917903,16.847363069120288
460,1,Deaths,141,Egypt,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2005,41.78024626129219,46.72546174814984,37.78308370756701
461,1,Deaths,160,Afghanistan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2006,237.75188206339675,284.3294263640965,189.63858909352496
462,1,Deaths,139,Algeria,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2006,188.9353673838671,211.83662091100817,165.80207256053433
463,1,Deaths,160,Afghanistan,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2006,30.78789263875973,45.679421204167326,22.72872069170932
464,1,Deaths,148,Morocco,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2008,31.24633080433093,39.82185840835535,24.76376887676348
465,1,Deaths,154,Tunisia,3,Both,22,All ages,410,Neoplasms,3,Rate,2007,64.80800916969123,82.75400267688988,49.59355117797291
466,1,Deaths,139,Algeria,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2004,189.4968155261528,215.7955434953062,163.423868607014
467,1,Deaths,154,Tunisia,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2007,18.791292192396917,24.01243041545749,14.364120261776712
468,1,Deaths,149,Palestine,3,Both,22,All ages,410,Neoplasms,3,Rate,2008,46.75028984121633,50.58753457854079,43.193351885878414
469,1,Deaths,145,Kuwait,3,Both,22,All ages,526,Digestive diseases,3,Rate,2000,8.32287994034393,8.741037424987184,7.746510744038115
470,1,Deaths,522,Sudan,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2007,16.320703812164158,23.10091213721652,12.358794252523246
471,1,Deaths,153,Syria,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2005,12.114227417817556,13.586130557452956,10.910171339243895
472,1,Deaths,148,Morocco,3,Both,22,All ages,410,Neoplasms,3,Rate,2008,37.68743482939964,46.58622889007643,30.37114346671208
473,1,Deaths,522,Sudan,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2005,16.14884038474663,22.91525057023663,12.185943922693564
474,1,Deaths,154,Tunisia,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2005,19.032889604740458,24.03461908663976,15.039439939483566
475,1,Deaths,149,Palestine,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2008,16.59816862955104,18.43475886275305,14.713333856633357
476,1,Deaths,139,Algeria,3,Both,22,All ages,410,Neoplasms,3,Rate,2006,31.13369312882058,35.54548537864403,27.066262581447766
477,1,Deaths,141,Egypt,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2007,43.49588099980882,48.386251358058495,39.81294499210757
478,1,Deaths,155,Turkey,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2005,32.16059370379084,37.346031810457966,27.48685698686641
479,1,Deaths,522,Sudan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2007,19.501294047410205,34.62042652016292,12.409823406476333
480,1,Deaths,160,Afghanistan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2006,31.188594261498803,41.91112279422528,21.32724763497365
481,1,Deaths,140,Bahrain,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,46.57111209046398,50.08343626421335,43.19431341696743
482,1,Deaths,146,Lebanon,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2004,53.19217152677159,61.941932794354535,44.990409424779344
483,1,Deaths,156,United Arab Emirates,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2007,13.128769262487689,15.359736934633723,11.152706238871676
484,1,Deaths,142,Iran,3,Both,22,All ages,526,Digestive diseases,3,Rate,2009,11.916712690323283,13.651871191225124,11.09474309513719
485,1,Deaths,149,Palestine,3,Both,22,All ages,526,Digestive diseases,3,Rate,2008,11.289785923756362,12.501089552702089,10.1690779120479
486,1,Deaths,139,Algeria,3,Both,22,All ages,410,Neoplasms,3,Rate,2004,30.12348010918518,34.7390599436963,25.786997957256865
487,1,Deaths,145,Kuwait,3,Both,22,All ages,526,Digestive diseases,3,Rate,2004,8.898675735152061,9.368109781708858,8.271920473716143
488,1,Deaths,147,Libya,3,Both,22,All ages,526,Digestive diseases,3,Rate,2004,12.943314555498358,15.852585420400311,10.993649548909715
489,1,Deaths,151,Qatar,3,Both,22,All ages,526,Digestive diseases,3,Rate,2010,8.9193368482272,10.600556545225896,7.361610421470199
490,1,Deaths,143,Iraq,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2009,185.69614864796785,232.8616749903855,145.40297062556633
491,1,Deaths,150,Oman,3,Both,22,All ages,410,Neoplasms,3,Rate,2008,22.55335190739669,25.610817578988986,19.93122762907443
492,1,Deaths,141,Egypt,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2006,269.76675865655784,285.88653971386856,247.50069926737137
493,1,Deaths,141,Egypt,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2009,274.6342789544826,288.21443922833646,253.768063000856
494,1,Deaths,522,Sudan,3,Both,22,All ages,410,Neoplasms,3,Rate,2009,36.02222320685708,46.59901833745811,27.05094375382225
495,1,Deaths,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2009,43.51356565446312,47.09115596406963,40.03641892216447
496,1,Deaths,160,Afghanistan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2004,192.89203031047455,264.58948634863174,157.22039767758486
497,1,Deaths,157,Yemen,3,Both,22,All ages,526,Digestive diseases,3,Rate,2009,15.634842316720803,22.18997312494146,11.197974717307122
498,1,Deaths,153,Syria,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,174.2761837685438,202.81636115963872,149.18820912651492
499,1,Deaths,144,Jordan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2009,11.66720476689166,13.01389297332782,10.337815053647862
500,1,Deaths,522,Sudan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2006,207.21832545302087,256.44305343494574,166.37493634723128
501,1,Deaths,139,Algeria,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2006,20.34657638343346,26.071128699782303,16.866769917302765
502,1,Deaths,139,Algeria,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2004,18.619223708553108,25.49675701780957,15.140335576883247
503,1,Deaths,144,Jordan,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2009,29.414040655205923,32.51308115049105,26.19320596585222
504,1,Deaths,145,Kuwait,3,Both,22,All ages,410,Neoplasms,3,Rate,2009,33.924364850742855,35.55378152771543,32.03216378756148
505,1,Deaths,151,Qatar,3,Both,22,All ages,526,Digestive diseases,3,Rate,2008,10.537077854609253,12.491079144137675,8.669951565328182
506,1,Deaths,141,Egypt,3,Both,22,All ages,526,Digestive diseases,3,Rate,2009,66.59717722972374,88.36347358168766,53.02909886725283
507,1,Deaths,146,Lebanon,3,Both,22,All ages,526,Digestive diseases,3,Rate,2009,24.53879965205538,28.436404656544784,19.90660360891013
508,1,Deaths,153,Syria,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2010,21.20253226358909,25.44680928451839,17.518549458599924
509,1,Deaths,140,Bahrain,3,Both,22,All ages,526,Digestive diseases,3,Rate,2007,14.985618219493537,16.19222899545933,13.736499401769407
510,1,Deaths,154,Tunisia,3,Both,22,All ages,410,Neoplasms,3,Rate,2010,67.99953259317087,88.72170658562821,50.6682556045339
511,1,Deaths,148,Morocco,3,Both,22,All ages,410,Neoplasms,3,Rate,2006,35.800893289328265,43.93659107626026,29.337766594640502
512,1,Deaths,147,Libya,3,Both,22,All ages,526,Digestive diseases,3,Rate,2009,13.1394551884635,16.002541010796396,11.368270096761924
513,1,Deaths,154,Tunisia,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2010,18.584369466629774,24.467532101044718,13.890422409190508
514,1,Deaths,153,Syria,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2008,172.0137377527408,193.3202124866479,151.50676568940804
515,1,Deaths,142,Iran,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,47.902354131799385,50.03026571996992,43.866643817823686
516,1,Deaths,151,Qatar,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2010,6.228525369931472,7.429995851089102,5.265534914435918
517,1,Deaths,144,Jordan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2011,8.249747586574129,9.15841223831019,7.341089401513996
518,1,Deaths,160,Afghanistan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2009,212.2023179226164,251.4377696630994,167.29333967898208
519,1,Deaths,139,Algeria,3,Both,22,All ages,526,Digestive diseases,3,Rate,2008,12.316627029220406,15.418434249975636,10.423368616936871
520,1,Deaths,148,Morocco,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2009,296.8233450051771,355.90518043945417,246.4611456132012
521,1,Deaths,153,Syria,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2008,19.66324977205173,23.03422157626377,17.06549189469526
522,1,Deaths,145,Kuwait,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2011,86.76490016575355,91.40961371558431,79.2204140278499
523,1,Deaths,154,Tunisia,3,Both,22,All ages,410,Neoplasms,3,Rate,2008,65.76596189107916,83.64037676213772,50.23214573824273
524,1,Deaths,160,Afghanistan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2007,29.978579832369277,40.25077878711538,20.927174445869536
525,1,Deaths,148,Morocco,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2009,32.511239297307675,41.67622698274987,25.94851534262054
526,1,Deaths,149,Palestine,3,Both,22,All ages,410,Neoplasms,3,Rate,2009,46.974790120297584,50.576605861256105,43.3203587990149
527,1,Deaths,154,Tunisia,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2008,18.666536278712965,24.133498046470397,14.07317743268564
528,1,Deaths,139,Algeria,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2008,189.2038197841116,209.6949382825587,168.7054076768962
529,1,Deaths,156,United Arab Emirates,3,Both,22,All ages,526,Digestive diseases,3,Rate,2010,4.706223017480494,5.743227859346481,3.721328614482328
530,1,Deaths,160,Afghanistan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2009,27.47406610154743,36.52878648196612,19.27406104677668
531,1,Deaths,153,Syria,3,Both,22,All ages,526,Digestive diseases,3,Rate,2012,10.70452217324495,13.064648646635206,8.730026360976614
532,1,Deaths,140,Bahrain,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2005,9.955218743345217,10.906774401749376,9.038253835469726
533,1,Deaths,157,Yemen,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,159.9726799627647,202.5171301948296,128.5257344113769
534,1,Deaths,144,Jordan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2004,122.33156880340631,135.9370564476536,107.81955540927704
535,1,Deaths,144,Jordan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2011,10.86002313027196,12.103106253314843,9.681045333052037
536,1,Deaths,144,Jordan,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2011,30.048949926815997,33.27811718577345,26.712227539197464
537,1,Deaths,145,Kuwait,3,Both,22,All ages,410,Neoplasms,3,Rate,2011,29.37027914632537,30.94169899537615,27.50577211832678
538,1,Deaths,156,United Arab Emirates,3,Both,22,All ages,526,Digestive diseases,3,Rate,2005,6.733466312675952,8.020295604890865,5.625543296507115
539,1,Deaths,522,Sudan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2004,57.84805781102596,74.74233490981598,45.40037519737536
540,1,Deaths,146,Lebanon,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2011,208.2940691091756,228.17779170286389,186.59283417188743
541,1,Deaths,146,Lebanon,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2011,69.22540526132353,78.53803091911628,60.33518540816383
542,1,Deaths,154,Tunisia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,251.54815578733616,310.3891975405677,201.3375166543859
543,1,Deaths,139,Algeria,3,Both,22,All ages,526,Digestive diseases,3,Rate,2010,12.425665616975907,15.315684946686298,10.703324689297812
544,1,Deaths,139,Algeria,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,192.07476432254288,208.41495839206007,175.273158796458
545,1,Deaths,147,Libya,3,Both,22,All ages,410,Neoplasms,3,Rate,2011,76.00581511049757,85.16903728868532,66.2409137288061
546,1,Deaths,149,Palestine,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2009,15.839731593241444,17.56237875776176,14.170386211149998
547,1,Deaths,147,Libya,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2011,15.079088354545926,18.118553136199868,13.073508269130455
548,1,Deaths,156,United Arab Emirates,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,37.00482428454162,43.47914298140335,31.19222887936472
549,1,Deaths,154,Tunisia,3,Both,22,All ages,526,Digestive diseases,3,Rate,2012,17.342647732973482,22.738945391957756,12.916627284263557
550,1,Deaths,142,Iran,3,Both,22,All ages,410,Neoplasms,3,Rate,2007,50.82070416892547,53.18827512203463,45.74608643690583
551,1,Deaths,147,Libya,3,Both,22,All ages,410,Neoplasms,3,Rate,2004,64.98439190695335,71.53267931677169,58.82414258726515
552,1,Deaths,143,Iraq,3,Both,22,All ages,526,Digestive diseases,3,Rate,2019,9.508279858023592,12.055274594342508,7.252810039110065
553,1,Deaths,150,Oman,3,Both,22,All ages,410,Neoplasms,3,Rate,2009,23.146430680112815,26.204889780353785,20.45399584901199
554,1,Deaths,140,Bahrain,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,81.13221759258592,86.31931592466064,75.39174050814451
555,1,Deaths,144,Jordan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,86.75658090839025,100.6337359244366,74.74850470810931
556,1,Deaths,156,United Arab Emirates,3,Both,22,All ages,526,Digestive diseases,3,Rate,2008,5.217751721927227,6.19150661189768,4.31668884516523
557,1,Deaths,160,Afghanistan,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,48.45916975849277,61.817336867073095,34.40509292541253
558,1,Deaths,145,Kuwait,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2019,15.209685348608753,16.38196793144029,13.49359029925152
559,1,Deaths,160,Afghanistan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2019,75.89867631149488,103.74365005830342,61.19838426255662
560,1,Deaths,145,Kuwait,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2019,19.207137176173664,20.7110982039587,16.82961547267809
561,1,Deaths,148,Morocco,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2004,278.52973325915883,325.65185602224483,237.44008677789543
562,1,Deaths,146,Lebanon,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,119.8975820936584,138.15476822782327,103.27832827765212
563,1,Deaths,146,Lebanon,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2019,36.452939280376434,42.5133925832075,30.221321050476234
564,1,Deaths,148,Morocco,3,Both,22,All ages,526,Digestive diseases,3,Rate,2019,20.147512230469143,25.86205410328381,14.709283875524005
565,1,Deaths,149,Palestine,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,121.66726546906776,132.60960364996268,110.37416184987823
566,1,Deaths,149,Palestine,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2019,35.1763650173668,39.21367082727024,31.21997894051116
567,1,Deaths,150,Oman,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2019,13.334410439925373,16.121104081643193,11.278437205481763
568,1,Deaths,150,Oman,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2019,30.92653537153303,36.17914378039986,25.76238717880009
569,1,Deaths,151,Qatar,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,26.680726353816453,32.68282875120579,21.407648563882887
570,1,Deaths,146,Lebanon,3,Both,22,All ages,526,Digestive diseases,3,Rate,2011,25.62607744602227,29.46899526488444,21.59495507916904
571,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,526,Digestive diseases,3,Rate,2019,17.49347233975538,21.49780073002456,13.788828594827404
572,1,Deaths,143,Iraq,3,Both,22,All ages,526,Digestive diseases,3,Rate,2011,9.950222278465525,12.4882247157504,7.698649888245366
573,1,Deaths,149,Palestine,3,Both,22,All ages,526,Digestive diseases,3,Rate,2011,10.502921140680636,11.482041498972126,9.488889646590064
574,1,Deaths,154,Tunisia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,290.5322591847336,369.4627352601266,224.18709910313717
575,1,Deaths,155,Turkey,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2012,219.0913908771324,240.63742693878817,196.05666547217945
576,1,Deaths,154,Tunisia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2019,47.647930345075,62.104548065185206,34.38315893412223
577,1,Deaths,155,Turkey,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,131.35512389475284,150.28234431405113,114.79027545513031
578,1,Deaths,155,Turkey,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2019,22.422850231382977,26.37022831340754,18.681051315641028
579,1,Deaths,157,Yemen,3,Both,22,All ages,526,Digestive diseases,3,Rate,2019,13.541624192654668,18.678522995901115,9.731531819035984
580,1,Deaths,140,Bahrain,3,Both,22,All ages,410,Neoplasms,3,Rate,2006,44.98818372049367,48.311916969945386,41.7688820236293
581,1,Deaths,522,Sudan,3,Both,22,All ages,410,Neoplasms,3,Rate,2011,35.88800387220097,46.75543434839358,26.97175596350102
582,1,Deaths,160,Afghanistan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2010,26.20413754476985,35.14639500767456,18.205319807676307
583,1,Deaths,139,Algeria,3,Both,22,All ages,410,Neoplasms,3,Rate,2008,32.16067469560379,36.56328402075693,28.30913836747597
584,1,Deaths,155,Turkey,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2012,48.27976916761908,54.06953479543628,42.819781832733
585,1,Deaths,148,Morocco,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2008,37.24785132197237,51.75052845805533,29.98964057263587
586,1,Deaths,140,Bahrain,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2012,76.32536424654042,81.46432310253016,70.728470769008
587,1,Deaths,155,Turkey,3,Both,22,All ages,526,Digestive diseases,3,Rate,2005,14.686044605831974,17.731277386877842,12.251162889095513
588,1,Deaths,156,United Arab Emirates,3,Both,22,All ages,410,Neoplasms,3,Rate,2012,29.59003298270397,35.34691781810216,24.49019458814528
589,1,Deaths,157,Yemen,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2008,166.69751657242628,208.1209261040057,134.69657121817286
590,1,Deaths,156,United Arab Emirates,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2012,5.1810837575374045,6.316409703263759,4.249663334825961
591,1,Deaths,148,Morocco,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2004,25.989139347335797,34.75376355462232,20.821293680215398
592,1,Deaths,522,Sudan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2009,193.48673530857695,241.63490046451557,153.549187876668
593,1,Deaths,150,Oman,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2011,133.95227660179788,150.47070877676762,117.69206556718564
594,1,Deaths,140,Bahrain,3,Both,22,All ages,410,Neoplasms,3,Rate,2004,48.45268183339569,52.0232277453414,44.98575282127068
595,1,Deaths,157,Yemen,3,Both,22,All ages,410,Neoplasms,3,Rate,2012,31.62206074135264,41.61796181655888,21.894515922054985
596,1,Deaths,149,Palestine,3,Both,22,All ages,410,Neoplasms,3,Rate,2004,46.86603793918834,50.9925763149829,42.833229391481126
597,1,Deaths,149,Palestine,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2004,18.43741761482052,20.973633970206865,16.168864591137535
598,1,Deaths,151,Qatar,3,Both,22,All ages,526,Digestive diseases,3,Rate,2009,9.670252315739582,11.514873192772,7.959195993878687
599,1,Deaths,141,Egypt,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2009,47.384925659578855,52.40406267700853,43.65057616627443
600,1,Deaths,147,Libya,3,Both,22,All ages,526,Digestive diseases,3,Rate,2011,14.017554421364563,17.07220409704331,12.02499610055606
601,1,Deaths,151,Qatar,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2011,5.802131651197414,6.8900016732049805,4.891937504252871
602,1,Deaths,151,Qatar,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2011,20.630520820120324,24.624722483859912,17.11969433654196
603,1,Deaths,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2005,49.48613299473659,53.4220609451424,45.46848316185813
604,1,Deaths,148,Morocco,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2011,305.56808803563223,371.552520975272,249.53111794758823
605,1,Deaths,148,Morocco,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2011,35.50118873531561,45.73866388479123,27.665587924684772
606,1,Deaths,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2007,46.638355766934055,50.52816409126134,43.06177949194616
607,1,Deaths,149,Palestine,3,Both,22,All ages,410,Neoplasms,3,Rate,2011,47.71872231554213,51.40871219111064,43.88385999031824
608,1,Deaths,150,Oman,3,Both,22,All ages,410,Neoplasms,3,Rate,2004,21.609877680611728,25.67801968820392,18.088795049548825
609,1,Deaths,150,Oman,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2008,135.23041183393775,152.11046901039748,118.87531161079912
610,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,410,Neoplasms,3,Rate,2011,29.1571429905862,32.679327980603254,26.539657296885665
611,1,Deaths,154,Tunisia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2007,31.36912504376358,40.16932641330547,23.68764150223887
612,1,Deaths,160,Afghanistan,3,Both,22,All ages,410,Neoplasms,3,Rate,2011,51.617480402217645,64.25303974293499,36.56661833491693
613,1,Deaths,151,Qatar,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,49.28437696220728,58.52369992816784,41.3592332208974
614,1,Deaths,141,Egypt,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2006,43.1988787053142,47.84041014170663,39.252408685022345
615,1,Deaths,141,Egypt,3,Both,22,All ages,410,Neoplasms,3,Rate,2003,47.15226088242153,51.43827284106151,44.047998581222096
616,1,Deaths,522,Sudan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2003,60.74529861383842,80.15900392361526,47.93710669647986
617,1,Deaths,141,Egypt,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2003,44.37153210890392,50.95177546322543,38.85447638917799
618,1,Deaths,143,Iraq,3,Both,22,All ages,526,Digestive diseases,3,Rate,2003,10.658575541059406,13.39700210599466,8.223011987542167
619,1,Deaths,144,Jordan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2003,121.34175840933544,136.7618565752514,105.75004190447856
620,1,Deaths,149,Palestine,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2011,14.368120071276197,15.945449561651804,12.812117714465607
621,1,Deaths,145,Kuwait,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2003,11.660957914859123,12.342699095577302,10.729055588666808
622,1,Deaths,160,Afghanistan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2008,28.856256269665465,38.77507861770825,20.32175375532558
623,1,Deaths,145,Kuwait,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2003,18.984137858189563,20.015671485449147,17.514105866426142
624,1,Deaths,146,Lebanon,3,Both,22,All ages,410,Neoplasms,3,Rate,2003,109.70361316385562,127.65553964680156,94.33394281709532
625,1,Deaths,153,Syria,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2009,170.51994276309847,195.3032594905057,148.05298302404125
626,1,Deaths,153,Syria,3,Both,22,All ages,526,Digestive diseases,3,Rate,2011,10.438479970080625,12.437751279149415,8.65922649824097
627,1,Deaths,145,Kuwait,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2006,19.03715718104713,19.991274819303232,17.57180508542989
628,1,Deaths,146,Lebanon,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2003,31.59296078133964,36.51083753124895,27.01485556759869
629,1,Deaths,151,Qatar,3,Both,22,All ages,526,Digestive diseases,3,Rate,2004,14.30655979889412,17.050016956228358,11.751704499580658
